BBRef_Game_ID,DateTime,Date,Start,HomeTm,HomePTS,VisitTm,VisitPTS
201402030WAS,2014-02-03T19:00:00Z,2014-02-03,7:00pm,WAS,100,POR,90
201402030BRK,2014-02-03T19:30:00Z,2014-02-03,7:30pm,BRK,108,PHI,102
201402030MIA,2014-02-03T19:30:00Z,2014-02-03,7:30pm,MIA,102,DET,96
201402030MIL,2014-02-03T20:00:00Z,2014-02-03,8:00pm,MIL,101,NYK,98
201402030NOP,2014-02-03T20:00:00Z,2014-02-03,8:00pm,NOP,95,SAS,102
201402030OKC,2014-02-03T20:00:00Z,2014-02-03,8:00pm,OKC,86,MEM,77
201402030DAL,2014-02-03T20:30:00Z,2014-02-03,8:30pm,DAL,124,CLE,107
201402030DEN,2014-02-03T21:00:00Z,2014-02-03,9:00pm,DEN,116,LAC,115
201402030UTA,2014-02-03T21:00:00Z,2014-02-03,9:00pm,UTA,79,TOR,94
201402030SAC,2014-02-03T22:00:00Z,2014-02-03,10:00pm,SAC,99,CHI,70
201402040ATL,2014-02-04T19:30:00Z,2014-02-04,7:30pm,ATL,85,IND,89
201402040MIN,2014-02-04T20:00:00Z,2014-02-04,8:00pm,MIN,109,LAL,99
201402040PHO,2014-02-04T21:00:00Z,2014-02-04,9:00pm,PHO,92,CHI,101
201402040GSW,2014-02-04T22:30:00Z,2014-02-04,10:30pm,GSW,75,CHA,91
201402050CLE,2014-02-05T19:00:00Z,2014-02-05,7:00pm,CLE,108,LAL,119
201402050ORL,2014-02-05T19:00:00Z,2014-02-05,7:00pm,ORL,112,DET,98
201402050PHI,2014-02-05T19:00:00Z,2014-02-05,7:00pm,PHI,108,BOS,114
201402050WAS,2014-02-05T19:00:00Z,2014-02-05,7:00pm,WAS,118,SAS,125
201402050HOU,2014-02-05T20:00:00Z,2014-02-05,8:00pm,HOU,122,PHO,108
201402050MEM,2014-02-05T20:00:00Z,2014-02-05,8:00pm,MEM,96,DAL,110
201402050NOP,2014-02-05T20:00:00Z,2014-02-05,8:00pm,NOP,105,ATL,100
201402050NYK,2014-02-05T20:00:00Z,2014-02-05,8:00pm,NYK,90,POR,94
201402050OKC,2014-02-05T20:00:00Z,2014-02-05,8:00pm,OKC,106,MIN,97
201402050DEN,2014-02-05T21:00:00Z,2014-02-05,9:00pm,DEN,110,MIL,100
201402050SAC,2014-02-05T22:00:00Z,2014-02-05,10:00pm,SAC,109,TOR,101
201402050LAC,2014-02-05T22:30:00Z,2014-02-05,10:30pm,LAC,112,MIA,116
201402060BRK,2014-02-06T20:00:00Z,2014-02-06,8:00pm,BRK,103,SAS,89
201402060GSW,2014-02-06T22:30:00Z,2014-02-06,10:30pm,GSW,102,CHI,87
201402070IND,2014-02-07T19:00:00Z,2014-02-07,7:00pm,IND,118,POR,113
201402070ORL,2014-02-07T19:00:00Z,2014-02-07,7:00pm,ORL,103,OKC,102
201402070PHI,2014-02-07T19:00:00Z,2014-02-07,7:00pm,PHI,98,LAL,112
201402070WAS,2014-02-07T19:00:00Z,2014-02-07,7:00pm,WAS,113,CLE,115
201402070BOS,2014-02-07T19:30:00Z,2014-02-07,7:30pm,BOS,99,SAC,89
201402070DET,2014-02-07T19:30:00Z,2014-02-07,7:30pm,DET,111,BRK,95
201402070NYK,2014-02-07T19:30:00Z,2014-02-07,7:30pm,NYK,117,DEN,90
201402070DAL,2014-02-07T20:30:00Z,2014-02-07,8:30pm,DAL,103,UTA,81
201402070NOP,2014-02-07T21:30:00Z,2014-02-07,9:30pm,NOP,98,MIN,91
201402070LAC,2014-02-07T22:30:00Z,2014-02-07,10:30pm,LAC,118,TOR,105
201402080CHA,2014-02-08T19:00:00Z,2014-02-08,7:00pm,CHA,100,SAS,104
201402080ATL,2014-02-08T19:30:00Z,2014-02-08,7:30pm,ATL,76,MEM,79
201402080DET,2014-02-08T19:30:00Z,2014-02-08,7:30pm,DET,126,DEN,109
201402080MIN,2014-02-08T20:00:00Z,2014-02-08,8:00pm,MIN,110,POR,117
201402080MIL,2014-02-08T20:30:00Z,2014-02-08,8:30pm,MIL,95,HOU,101
201402080PHO,2014-02-08T21:00:00Z,2014-02-08,9:00pm,PHO,122,GSW,109
201402080UTA,2014-02-08T21:00:00Z,2014-02-08,9:00pm,UTA,94,MIA,89
201402090OKC,2014-02-09T13:00:00Z,2014-02-09,1:00pm,OKC,112,NYK,100
201402090LAL,2014-02-09T15:30:00Z,2014-02-09,3:30pm,LAL,86,CHI,92
201402090BOS,2014-02-09T18:00:00Z,2014-02-09,6:00pm,BOS,91,DAL,102
201402090BRK,2014-02-09T18:00:00Z,2014-02-09,6:00pm,BRK,93,NOP,81
201402090CLE,2014-02-09T18:00:00Z,2014-02-09,6:00pm,CLE,91,MEM,83
201402090ORL,2014-02-09T18:00:00Z,2014-02-09,6:00pm,ORL,93,IND,92
201402090WAS,2014-02-09T18:00:00Z,2014-02-09,6:00pm,WAS,93,SAC,84
201402090LAC,2014-02-09T21:30:00Z,2014-02-09,9:30pm,LAC,123,PHI,78
201402100IND,2014-02-10T19:00:00Z,2014-02-10,7:00pm,IND,119,DEN,80
201402100TOR,2014-02-10T19:00:00Z,2014-02-10,7:00pm,TOR,108,NOP,101
201402100DET,2014-02-10T19:30:00Z,2014-02-10,7:30pm,DET,109,SAS,100
201402100MIL,2014-02-10T20:00:00Z,2014-02-10,8:00pm,MIL,86,BOS,102
201402100MIN,2014-02-10T20:00:00Z,2014-02-10,8:00pm,MIN,89,HOU,107
201402100GSW,2014-02-10T22:30:00Z,2014-02-10,10:30pm,GSW,123,PHI,80
201402110CHA,2014-02-11T19:00:00Z,2014-02-11,7:00pm,CHA,114,DAL,89
201402110CLE,2014-02-11T19:00:00Z,2014-02-11,7:00pm,CLE,109,SAC,99
201402110CHI,2014-02-11T20:00:00Z,2014-02-11,8:00pm,CHI,100,ATL,85
201402110MEM,2014-02-11T20:00:00Z,2014-02-11,8:00pm,MEM,92,WAS,89
201402110PHO,2014-02-11T21:00:00Z,2014-02-11,9:00pm,PHO,97,MIA,103
201402110POR,2014-02-11T22:00:00Z,2014-02-11,10:00pm,POR,95,OKC,98
201402110LAL,2014-02-11T22:30:00Z,2014-02-11,10:30pm,LAL,79,UTA,96
201402120IND,2014-02-12T19:00:00Z,2014-02-12,7:00pm,IND,73,DAL,81
201402120ORL,2014-02-12T19:00:00Z,2014-02-12,7:00pm,ORL,81,MEM,86
201402120TOR,2014-02-12T19:00:00Z,2014-02-12,7:00pm,TOR,104,ATL,83
201402120BOS,2014-02-12T19:30:00Z,2014-02-12,7:30pm,BOS,92,SAS,104
201402120BRK,2014-02-12T19:30:00Z,2014-02-12,7:30pm,BRK,105,CHA,89
201402120DET,2014-02-12T19:30:00Z,2014-02-12,7:30pm,DET,89,CLE,93
201402120NYK,2014-02-12T19:30:00Z,2014-02-12,7:30pm,NYK,101,SAC,106
201402120HOU,2014-02-12T20:00:00Z,2014-02-12,8:00pm,HOU,113,WAS,112
201402120MIL,2014-02-12T20:00:00Z,2014-02-12,8:00pm,MIL,98,NOP,102
201402120MIN,2014-02-12T20:00:00Z,2014-02-12,8:00pm,MIN,117,DEN,90
201402120UTA,2014-02-12T21:00:00Z,2014-02-12,9:00pm,UTA,105,PHI,100
201402120GSW,2014-02-12T22:30:00Z,2014-02-12,10:30pm,GSW,110,MIA,111
201402120LAC,2014-02-12T22:30:00Z,2014-02-12,10:30pm,LAC,122,POR,117
201402130CHI,2014-02-13T20:00:00Z,2014-02-13,8:00pm,CHI,92,BRK,76
201402130LAL,2014-02-13T22:30:00Z,2014-02-13,10:30pm,LAL,103,OKC,107
201402180IND,2014-02-18T19:00:00Z,2014-02-18,7:00pm,IND,108,ATL,98
201402180PHI,2014-02-18T19:00:00Z,2014-02-18,7:00pm,PHI,85,CLE,114
201402180WAS,2014-02-18T19:00:00Z,2014-02-18,7:00pm,WAS,93,TOR,103
201402180DET,2014-02-18T19:30:00Z,2014-02-18,7:30pm,DET,96,CHA,108
201402180MEM,2014-02-18T20:00:00Z,2014-02-18,8:00pm,MEM,98,NYK,93
201402180MIL,2014-02-18T20:00:00Z,2014-02-18,8:00pm,MIL,104,ORL,100
201402180DAL,2014-02-18T20:30:00Z,2014-02-18,8:30pm,DAL,106,MIA,117
201402180DEN,2014-02-18T21:00:00Z,2014-02-18,9:00pm,DEN,107,PHO,112
201402180LAC,2014-02-18T22:30:00Z,2014-02-18,10:30pm,LAC,103,SAS,113
201402190CHA,2014-02-19T19:00:00Z,2014-02-19,7:00pm,CHA,116,DET,98
201402190CLE,2014-02-19T19:00:00Z,2014-02-19,7:00pm,CLE,101,ORL,93
201402190TOR,2014-02-19T19:00:00Z,2014-02-19,7:00pm,TOR,92,CHI,94
201402190ATL,2014-02-19T19:30:00Z,2014-02-19,7:30pm,ATL,97,WAS,114
201402190MIN,2014-02-19T20:00:00Z,2014-02-19,8:00pm,MIN,104,IND,91
201402190NOP,2014-02-19T20:00:00Z,2014-02-19,8:00pm,NOP,91,NYK,98
201402190PHO,2014-02-19T21:00:00Z,2014-02-19,9:00pm,PHO,100,BOS,94
201402190UTA,2014-02-19T21:00:00Z,2014-02-19,9:00pm,UTA,99,BRK,105
201402190POR,2014-02-19T22:00:00Z,2014-02-19,10:00pm,POR,109,SAS,111
201402190SAC,2014-02-19T22:00:00Z,2014-02-19,10:00pm,SAC,92,GSW,101
201402190LAL,2014-02-19T22:30:00Z,2014-02-19,10:30pm,LAL,108,HOU,134
201402200MIL,2014-02-20T20:00:00Z,2014-02-20,8:00pm,MIL,90,DEN,101
201402200OKC,2014-02-20T20:00:00Z,2014-02-20,8:00pm,OKC,81,MIA,103
201402200GSW,2014-02-20T22:30:00Z,2014-02-20,10:30pm,GSW,102,HOU,99
201402210CHA,2014-02-21T19:00:00Z,2014-02-21,7:00pm,CHA,90,NOP,87
201402210ORL,2014-02-21T19:00:00Z,2014-02-21,7:00pm,ORL,129,NYK,121
201402210PHI,2014-02-21T19:00:00Z,2014-02-21,7:00pm,PHI,112,DAL,124
201402210TOR,2014-02-21T19:00:00Z,2014-02-21,7:00pm,TOR,98,CLE,91
201402210DET,2014-02-21T19:30:00Z,2014-02-21,7:30pm,DET,115,ATL,107
201402210CHI,2014-02-21T20:00:00Z,2014-02-21,8:00pm,CHI,117,DEN,89
201402210MEM,2014-02-21T20:00:00Z,2014-02-21,8:00pm,MEM,102,LAC,96
201402210PHO,2014-02-21T21:00:00Z,2014-02-21,9:00pm,PHO,106,SAS,85
201402210POR,2014-02-21T22:00:00Z,2014-02-21,10:00pm,POR,102,UTA,94
201402210LAL,2014-02-21T22:30:00Z,2014-02-21,10:30pm,LAL,101,BOS,92
201402220CHA,2014-02-22T19:00:00Z,2014-02-22,7:00pm,CHA,92,MEM,89
201402220WAS,2014-02-22T19:00:00Z,2014-02-22,7:00pm,WAS,94,NOP,93
201402220ATL,2014-02-22T19:30:00Z,2014-02-22,7:30pm,ATL,107,NYK,98
201402220DET,2014-02-22T19:30:00Z,2014-02-22,7:30pm,DET,102,DAL,113
201402220MIL,2014-02-22T20:30:00Z,2014-02-22,8:30pm,MIL,100,IND,110
201402220UTA,2014-02-22T21:00:00Z,2014-02-22,9:00pm,UTA,104,MIN,121
201402220SAC,2014-02-22T22:00:00Z,2014-02-22,10:00pm,SAC,105,BOS,98
201402220GSW,2014-02-22T22:30:00Z,2014-02-22,10:30pm,GSW,93,BRK,86
201402230OKC,2014-02-23T13:00:00Z,2014-02-23,1:00pm,OKC,117,LAC,125
201402230MIA,2014-02-23T15:30:00Z,2014-02-23,3:30pm,MIA,93,CHI,79
201402230CLE,2014-02-23T18:00:00Z,2014-02-23,6:00pm,CLE,83,WAS,96
201402230TOR,2014-02-23T18:00:00Z,2014-02-23,6:00pm,TOR,105,ORL,90
201402230DEN,2014-02-23T20:00:00Z,2014-02-23,8:00pm,DEN,95,SAC,109
201402230LAL,2014-02-23T21:00:00Z,2014-02-23,9:00pm,LAL,102,BRK,108
201402230PHO,2014-02-23T21:00:00Z,2014-02-23,9:00pm,PHO,112,HOU,115
201402230POR,2014-02-23T21:00:00Z,2014-02-23,9:00pm,POR,108,MIN,97
201402240PHI,2014-02-24T19:00:00Z,2014-02-24,7:00pm,PHI,110,MIL,130
201402240DET,2014-02-24T19:30:00Z,2014-02-24,7:30pm,DET,96,GSW,104
201402240NYK,2014-02-24T19:30:00Z,2014-02-24,7:30pm,NYK,108,DAL,110
201402240NOP,2014-02-24T20:00:00Z,2014-02-24,8:00pm,NOP,110,LAC,123
201402240UTA,2014-02-24T21:00:00Z,2014-02-24,9:00pm,UTA,110,BOS,98
201402250CLE,2014-02-25T19:00:00Z,2014-02-25,7:00pm,CLE,93,TOR,99
201402250IND,2014-02-25T19:00:00Z,2014-02-25,7:00pm,IND,118,LAL,98
201402250WAS,2014-02-25T19:00:00Z,2014-02-25,7:00pm,WAS,115,ORL,106
201402250ATL,2014-02-25T19:30:00Z,2014-02-25,7:30pm,ATL,103,CHI,107
201402250DEN,2014-02-25T21:00:00Z,2014-02-25,9:00pm,DEN,95,POR,100
201402250PHO,2014-02-25T21:00:00Z,2014-02-25,9:00pm,PHO,101,MIN,110
201402250SAC,2014-02-25T22:00:00Z,2014-02-25,10:00pm,SAC,103,HOU,129
201402260PHI,2014-02-26T19:00:00Z,2014-02-26,7:00pm,PHI,90,ORL,101
201402260BOS,2014-02-26T19:30:00Z,2014-02-26,7:30pm,BOS,115,ATL,104
201402260CHI,2014-02-26T20:00:00Z,2014-02-26,8:00pm,CHI,103,GSW,83
201402260DAL,2014-02-26T20:00:00Z,2014-02-26,8:00pm,DAL,108,NOP,89
201402260MEM,2014-02-26T20:00:00Z,2014-02-26,8:00pm,MEM,108,LAL,103
201402260OKC,2014-02-26T20:00:00Z,2014-02-26,8:00pm,OKC,104,CLE,114
201402260SAS,2014-02-26T20:30:00Z,2014-02-26,8:30pm,SAS,120,DET,110
201402260UTA,2014-02-26T21:00:00Z,2014-02-26,9:00pm,UTA,109,PHO,86
201402260POR,2014-02-26T22:00:00Z,2014-02-26,10:00pm,POR,124,BRK,80
201402260LAC,2014-02-26T22:30:00Z,2014-02-26,10:30pm,LAC,101,HOU,93
201402270IND,2014-02-27T19:00:00Z,2014-02-27,7:00pm,IND,101,MIL,96
201402270TOR,2014-02-27T19:00:00Z,2014-02-27,7:00pm,TOR,129,WAS,134
201402270MIA,2014-02-27T20:00:00Z,2014-02-27,8:00pm,MIA,108,NYK,82
201402270DEN,2014-02-27T22:30:00Z,2014-02-27,10:30pm,DEN,89,BRK,112
201402280CLE,2014-02-28T19:30:00Z,2014-02-28,7:30pm,CLE,99,UTA,79
201402280NYK,2014-02-28T20:00:00Z,2014-02-28,8:00pm,NYK,103,GSW,126
201402280OKC,2014-02-28T20:00:00Z,2014-02-28,8:00pm,OKC,113,MEM,107
201402280DAL,2014-02-28T20:30:00Z,2014-02-28,8:30pm,DAL,91,CHI,100
201402280SAS,2014-02-28T20:30:00Z,2014-02-28,8:30pm,SAS,92,CHA,82
201402280LAL,2014-02-28T22:30:00Z,2014-02-28,10:30pm,LAL,126,SAC,122
201402280PHO,2014-02-28T22:30:00Z,2014-02-28,10:30pm,PHO,116,NOP,104
201403010MIA,2014-03-01T19:30:00Z,2014-03-01,7:30pm,MIA,112,ORL,98
201403010PHI,2014-03-01T19:30:00Z,2014-03-01,7:30pm,PHI,103,WAS,122
201403010BOS,2014-03-01T20:00:00Z,2014-03-01,8:00pm,BOS,97,IND,102
201403010HOU,2014-03-01T20:00:00Z,2014-03-01,8:00pm,HOU,118,DET,110
201403010MIL,2014-03-01T20:30:00Z,2014-03-01,8:30pm,MIL,98,BRK,107
201403010MEM,2014-03-01T21:00:00Z,2014-03-01,9:00pm,MEM,110,CLE,96
201403010POR,2014-03-01T22:00:00Z,2014-03-01,10:00pm,POR,102,DEN,96
201403010SAC,2014-03-01T22:00:00Z,2014-03-01,10:00pm,SAC,97,MIN,108
201403010LAC,2014-03-01T22:30:00Z,2014-03-01,10:30pm,LAC,108,NOP,76
201403020CHI,2014-03-02T13:00:00Z,2014-03-02,1:00pm,CHI,109,NYK,90
201403020TOR,2014-03-02T16:00:00Z,2014-03-02,4:00pm,TOR,104,GSW,98
201403020IND,2014-03-02T18:00:00Z,2014-03-02,6:00pm,IND,94,UTA,91
201403020ORL,2014-03-02T18:00:00Z,2014-03-02,6:00pm,ORL,92,PHI,81
201403020OKC,2014-03-02T19:00:00Z,2014-03-02,7:00pm,OKC,116,CHA,99
201403020SAS,2014-03-02T19:00:00Z,2014-03-02,7:00pm,SAS,112,DAL,106
201403020PHO,2014-03-02T20:00:00Z,2014-03-02,8:00pm,PHO,129,ATL,120
201403030WAS,2014-03-03T19:00:00Z,2014-03-03,7:00pm,WAS,104,MEM,110
201403030BRK,2014-03-03T19:30:00Z,2014-03-03,7:30pm,BRK,96,CHI,80
201403030DET,2014-03-03T19:30:00Z,2014-03-03,7:30pm,DET,96,NYK,85
201403030MIA,2014-03-03T19:30:00Z,2014-03-03,7:30pm,MIA,124,CHA,107
201403030MIL,2014-03-03T20:00:00Z,2014-03-03,8:00pm,MIL,114,UTA,88
201403030DEN,2014-03-03T21:00:00Z,2014-03-03,9:00pm,DEN,128,MIN,132
201403030POR,2014-03-03T22:00:00Z,2014-03-03,10:00pm,POR,106,LAL,107
201403030SAC,2014-03-03T22:00:00Z,2014-03-03,10:00pm,SAC,96,NOP,89
201403040CLE,2014-03-04T19:00:00Z,2014-03-04,7:00pm,CLE,101,SAS,122
201403040IND,2014-03-04T19:00:00Z,2014-03-04,7:00pm,IND,96,GSW,98
201403040HOU,2014-03-04T20:00:00Z,2014-03-04,8:00pm,HOU,106,MIA,103
201403040OKC,2014-03-04T20:00:00Z,2014-03-04,8:00pm,OKC,125,PHI,92
201403040PHO,2014-03-04T21:00:00Z,2014-03-04,9:00pm,PHO,96,LAC,104
201403040LAL,2014-03-04T22:30:00Z,2014-03-04,10:30pm,LAL,125,NOP,132
201403050CHA,2014-03-05T19:00:00Z,2014-03-05,7:00pm,CHA,109,IND,87
201403050ORL,2014-03-05T19:00:00Z,2014-03-05,7:00pm,ORL,89,HOU,101
201403050WAS,2014-03-05T19:00:00Z,2014-03-05,7:00pm,WAS,104,UTA,91
201403050BOS,2014-03-05T19:30:00Z,2014-03-05,7:30pm,BOS,88,GSW,108
201403050BRK,2014-03-05T19:30:00Z,2014-03-05,7:30pm,BRK,103,MEM,94
201403050DET,2014-03-05T19:30:00Z,2014-03-05,7:30pm,DET,94,CHI,105
201403050DEN,2014-03-05T20:00:00Z,2014-03-05,8:00pm,DEN,115,DAL,110
201403050MIL,2014-03-05T20:00:00Z,2014-03-05,8:00pm,MIL,102,SAC,116
201403050MIN,2014-03-05T20:00:00Z,2014-03-05,8:00pm,MIN,106,NYK,118
201403050POR,2014-03-05T22:30:00Z,2014-03-05,10:30pm,POR,102,ATL,78
201403060SAS,2014-03-06T20:00:00Z,2014-03-06,8:00pm,SAS,111,MIA,87
201403060PHO,2014-03-06T21:00:00Z,2014-03-06,9:00pm,PHO,128,OKC,122
201403060LAL,2014-03-06T22:30:00Z,2014-03-06,10:30pm,LAL,94,LAC,142
201403070CHA,2014-03-07T19:00:00Z,2014-03-07,7:00pm,CHA,101,CLE,92
201403070CHI,2014-03-07T19:00:00Z,2014-03-07,7:00pm,CHI,77,MEM,85
201403070TOR,2014-03-07T19:00:00Z,2014-03-07,7:00pm,TOR,99,SAC,87
201403070BOS,2014-03-07T19:30:00Z,2014-03-07,7:30pm,BOS,91,BRK,84
201403070NYK,2014-03-07T19:30:00Z,2014-03-07,7:30pm,NYK,108,UTA,81
201403070MIN,2014-03-07T20:00:00Z,2014-03-07,8:00pm,MIN,114,DET,101
201403070NOP,2014-03-07T20:00:00Z,2014-03-07,8:00pm,NOP,112,MIL,104
201403070DAL,2014-03-07T20:30:00Z,2014-03-07,8:30pm,DAL,103,POR,98
201403070DEN,2014-03-07T21:00:00Z,2014-03-07,9:00pm,DEN,134,LAL,126
201403070HOU,2014-03-07T21:30:00Z,2014-03-07,9:30pm,HOU,112,IND,86
201403070GSW,2014-03-07T22:30:00Z,2014-03-07,10:30pm,GSW,111,ATL,97
201403080CLE,2014-03-08T19:30:00Z,2014-03-08,7:30pm,CLE,97,NYK,107
201403080PHI,2014-03-08T19:30:00Z,2014-03-08,7:30pm,PHI,92,UTA,104
201403080MEM,2014-03-08T20:00:00Z,2014-03-08,8:00pm,MEM,111,CHA,89
201403080SAS,2014-03-08T20:30:00Z,2014-03-08,8:30pm,SAS,121,ORL,112
201403080MIL,2014-03-08T21:00:00Z,2014-03-08,9:00pm,MIL,107,WAS,114
201403080LAC,2014-03-08T22:30:00Z,2014-03-08,10:30pm,LAC,109,ATL,108
201403090CHI,2014-03-09T13:00:00Z,2014-03-09,1:00pm,CHI,95,MIA,88
201403090LAL,2014-03-09T15:30:00Z,2014-03-09,3:30pm,LAL,114,OKC,110
201403090BOS,2014-03-09T18:00:00Z,2014-03-09,6:00pm,BOS,118,DET,111
201403090BRK,2014-03-09T18:00:00Z,2014-03-09,6:00pm,BRK,104,SAC,89
201403090NOP,2014-03-09T18:00:00Z,2014-03-09,6:00pm,NOP,111,DEN,107
201403090HOU,2014-03-09T19:00:00Z,2014-03-09,7:00pm,HOU,118,POR,113
201403090MIN,2014-03-09T19:00:00Z,2014-03-09,7:00pm,MIN,104,TOR,111
201403090DAL,2014-03-09T19:30:00Z,2014-03-09,7:30pm,DAL,105,IND,94
201403090GSW,2014-03-09T21:00:00Z,2014-03-09,9:00pm,GSW,113,PHO,107
201403100CHA,2014-03-10T19:00:00Z,2014-03-10,7:00pm,CHA,105,DEN,98
201403100BRK,2014-03-10T19:30:00Z,2014-03-10,7:30pm,BRK,101,TOR,97
201403100MIA,2014-03-10T19:30:00Z,2014-03-10,7:30pm,MIA,99,WAS,90
201403100NYK,2014-03-10T19:30:00Z,2014-03-10,7:30pm,NYK,123,PHI,110
201403100MIL,2014-03-10T20:00:00Z,2014-03-10,8:00pm,MIL,105,ORL,98
201403100UTA,2014-03-10T21:00:00Z,2014-03-10,9:00pm,UTA,110,ATL,112
201403100LAC,2014-03-10T22:30:00Z,2014-03-10,10:30pm,LAC,112,PHO,105
201403110IND,2014-03-11T19:00:00Z,2014-03-11,7:00pm,IND,94,BOS,83
201403110DET,2014-03-11T19:30:00Z,2014-03-11,7:30pm,DET,99,SAC,89
201403110CHI,2014-03-11T20:00:00Z,2014-03-11,8:00pm,CHI,96,SAS,104
201403110MEM,2014-03-11T20:00:00Z,2014-03-11,8:00pm,MEM,109,POR,99
201403110MIN,2014-03-11T20:00:00Z,2014-03-11,8:00pm,MIN,112,MIL,101
201403110OKC,2014-03-11T20:00:00Z,2014-03-11,8:00pm,OKC,106,HOU,98
201403110GSW,2014-03-11T22:30:00Z,2014-03-11,10:30pm,GSW,108,DAL,85
201403120MIA,2014-03-12T19:00:00Z,2014-03-12,7:00pm,MIA,95,BRK,96
201403120ORL,2014-03-12T19:00:00Z,2014-03-12,7:00pm,ORL,112,DEN,120
201403120PHI,2014-03-12T19:00:00Z,2014-03-12,7:00pm,PHI,98,SAC,115
201403120TOR,2014-03-12T19:00:00Z,2014-03-12,7:00pm,TOR,101,DET,87
201403120WAS,2014-03-12T19:00:00Z,2014-03-12,7:00pm,WAS,85,CHA,98
201403120BOS,2014-03-12T19:30:00Z,2014-03-12,7:30pm,BOS,92,NYK,116
201403120NOP,2014-03-12T20:00:00Z,2014-03-12,8:00pm,NOP,88,MEM,90
201403120UTA,2014-03-12T21:00:00Z,2014-03-12,9:00pm,UTA,101,DAL,108
201403120SAS,2014-03-12T21:30:00Z,2014-03-12,9:30pm,SAS,103,POR,90
201403120PHO,2014-03-12T22:00:00Z,2014-03-12,10:00pm,PHO,101,CLE,110
201403120LAC,2014-03-12T22:30:00Z,2014-03-12,10:30pm,LAC,111,GSW,98
201403130CHI,2014-03-13T19:00:00Z,2014-03-13,7:00pm,CHI,111,HOU,87
201403130ATL,2014-03-13T19:30:00Z,2014-03-13,7:30pm,ATL,102,MIL,97
201403130OKC,2014-03-13T21:30:00Z,2014-03-13,9:30pm,OKC,131,LAL,102
201403140CHA,2014-03-14T19:00:00Z,2014-03-14,7:00pm,CHA,105,MIN,93
201403140ORL,2014-03-14T19:00:00Z,2014-03-14,7:00pm,ORL,101,WAS,105
201403140PHI,2014-03-14T19:00:00Z,2014-03-14,7:00pm,PHI,94,IND,101
201403140TOR,2014-03-14T19:00:00Z,2014-03-14,7:00pm,TOR,99,MEM,86
201403140BOS,2014-03-14T19:30:00Z,2014-03-14,7:30pm,BOS,80,PHO,87
201403140MIA,2014-03-14T19:30:00Z,2014-03-14,7:30pm,MIA,107,DEN,111
201403140NOP,2014-03-14T20:00:00Z,2014-03-14,8:00pm,NOP,103,POR,111
201403140SAS,2014-03-14T20:30:00Z,2014-03-14,8:30pm,SAS,119,LAL,85
201403140UTA,2014-03-14T21:00:00Z,2014-03-14,9:00pm,UTA,87,LAC,96
201403140GSW,2014-03-14T22:30:00Z,2014-03-14,10:30pm,GSW,94,CLE,103
201403150NYK,2014-03-15T12:00:00Z,2014-03-15,12:00pm,NYK,115,MIL,94
201403150WAS,2014-03-15T19:00:00Z,2014-03-15,7:00pm,WAS,101,BRK,94
201403150ATL,2014-03-15T19:30:00Z,2014-03-15,7:30pm,ATL,97,DEN,92
201403150DET,2014-03-15T19:30:00Z,2014-03-15,7:30pm,DET,104,IND,112
201403150PHI,2014-03-15T19:30:00Z,2014-03-15,7:30pm,PHI,77,MEM,103
201403150CHI,2014-03-15T20:00:00Z,2014-03-15,8:00pm,CHI,94,SAC,87
201403160MIL,2014-03-16T13:00:00Z,2014-03-16,1:00pm,MIL,92,CHA,101
201403160TOR,2014-03-16T13:00:00Z,2014-03-16,1:00pm,TOR,113,PHO,121
201403160MIA,2014-03-16T15:30:00Z,2014-03-16,3:30pm,MIA,113,HOU,104
201403160NOP,2014-03-16T18:00:00Z,2014-03-16,6:00pm,NOP,121,BOS,120
201403160MIN,2014-03-16T19:00:00Z,2014-03-16,7:00pm,MIN,104,SAC,102
201403160OKC,2014-03-16T19:00:00Z,2014-03-16,7:00pm,OKC,86,DAL,109
201403160SAS,2014-03-16T19:00:00Z,2014-03-16,7:00pm,SAS,122,UTA,104
201403160POR,2014-03-16T21:00:00Z,2014-03-16,9:00pm,POR,112,GSW,113
201403160LAC,2014-03-16T21:30:00Z,2014-03-16,9:30pm,LAC,102,CLE,80
201403170CHA,2014-03-17T19:00:00Z,2014-03-17,7:00pm,CHA,83,ATL,97
201403170IND,2014-03-17T19:00:00Z,2014-03-17,7:00pm,IND,99,PHI,90
201403170BRK,2014-03-17T19:30:00Z,2014-03-17,7:30pm,BRK,108,PHO,95
201403170CHI,2014-03-17T20:00:00Z,2014-03-17,8:00pm,CHI,85,OKC,97
201403170HOU,2014-03-17T20:00:00Z,2014-03-17,8:00pm,HOU,124,UTA,86
201403170DAL,2014-03-17T20:30:00Z,2014-03-17,8:30pm,DAL,94,BOS,89
201403170DEN,2014-03-17T22:30:00Z,2014-03-17,10:30pm,DEN,110,LAC,100
201403180CLE,2014-03-18T19:00:00Z,2014-03-18,7:00pm,CLE,96,MIA,100
201403180ATL,2014-03-18T19:30:00Z,2014-03-18,7:30pm,ATL,118,TOR,113
201403180POR,2014-03-18T22:00:00Z,2014-03-18,10:00pm,POR,120,MIL,115
201403180SAC,2014-03-18T22:00:00Z,2014-03-18,10:00pm,SAC,117,WAS,111
201403180GSW,2014-03-18T22:30:00Z,2014-03-18,10:30pm,GSW,103,ORL,89
201403190PHI,2014-03-19T19:00:00Z,2014-03-19,7:00pm,PHI,94,CHI,102
